# [Fe/H]	[Fe/H]_err	[O/Fe]	[O/Fe]_err	Age [Gyr]	Age_err
-8.11040e-01	5.00000e-02	-7.83297e-02	5.00000e-02	3.84880e+00	5.00000e-01
-1.14838e+00	5.00000e-02	2.03586e-01	5.00000e-02	8.58047e+00	5.00000e-01
-7.82550e-01	5.00000e-02	-7.15751e-02	5.00000e-02	5.21230e+00	5.00000e-01
-7.89548e-01	5.00000e-02	-4.55422e-03	5.00000e-02	5.71844e+00	5.00000e-01
-6.31082e-01	5.00000e-02	-1.84120e-01	5.00000e-02	3.14615e+00	5.00000e-01
-8.13273e-01	5.00000e-02	-1.05458e-01	5.00000e-02	4.17260e+00	5.00000e-01
-1.96711e+00	5.00000e-02	5.02435e-01	5.00000e-02	9.02168e+00	5.00000e-01
-1.47089e+00	5.00000e-02	3.18067e-01	5.00000e-02	9.11332e+00	5.00000e-01
-1.19370e+00	5.00000e-02	2.84102e-01	5.00000e-02	8.79149e+00	5.00000e-01
-8.56582e-01	5.00000e-02	-6.26567e-02	5.00000e-02	4.42510e+00	5.00000e-01
-1.31399e+00	5.00000e-02	2.82164e-01	5.00000e-02	9.81072e+00	5.00000e-01
-1.47360e+00	5.00000e-02	3.52298e-01	5.00000e-02	9.18383e+00	5.00000e-01
-8.88580e-01	5.00000e-02	3.10704e-02	5.00000e-02	5.85000e+00	5.00000e-01
-1.26530e+00	5.00000e-02	2.41046e-01	5.00000e-02	8.85206e+00	5.00000e-01
-9.26367e-01	5.00000e-02	-5.51312e-02	5.00000e-02	4.05148e+00	5.00000e-01
-1.51448e+00	5.00000e-02	2.49601e-01	5.00000e-02	8.98913e+00	5.00000e-01
-1.07445e+00	5.00000e-02	8.83936e-02	5.00000e-02	8.16576e+00	5.00000e-01
-1.16207e+00	5.00000e-02	2.00142e-01	5.00000e-02	7.97346e+00	5.00000e-01
-1.74834e+00	5.00000e-02	3.57891e-01	5.00000e-02	1.00765e+01	5.00000e-01
-9.22710e-01	5.00000e-02	1.58870e-01	5.00000e-02	7.38585e+00	5.00000e-01
-1.39029e+00	5.00000e-02	2.86470e-01	5.00000e-02	9.94264e+00	5.00000e-01
-1.94177e+00	5.00000e-02	5.16489e-01	5.00000e-02	9.16423e+00	5.00000e-01
-1.81947e+00	5.00000e-02	3.36835e-01	5.00000e-02	9.72962e+00	5.00000e-01
-1.85580e+00	5.00000e-02	5.03630e-01	5.00000e-02	9.84614e+00	5.00000e-01
-8.24174e-01	5.00000e-02	-4.08490e-02	5.00000e-02	4.39373e+00	5.00000e-01
-9.90088e-01	5.00000e-02	1.75228e-01	5.00000e-02	6.92428e+00	5.00000e-01
-9.15523e-01	5.00000e-02	-1.34289e-01	5.00000e-02	4.77334e+00	5.00000e-01
-1.12498e+00	5.00000e-02	1.59659e-01	5.00000e-02	7.76058e+00	5.00000e-01
-1.16894e+00	5.00000e-02	2.13173e-01	5.00000e-02	7.80177e+00	5.00000e-01
-1.31730e+00	5.00000e-02	2.98764e-01	5.00000e-02	8.67802e+00	5.00000e-01
-4.21165e-01	5.00000e-02	-5.37811e-01	5.00000e-02	4.68737e-01	5.00000e-01
-1.25678e+00	5.00000e-02	1.51239e-01	5.00000e-02	7.80515e+00	5.00000e-01
-1.25960e+00	5.00000e-02	2.28401e-01	5.00000e-02	8.39198e+00	5.00000e-01
-1.22760e+00	5.00000e-02	1.80696e-01	5.00000e-02	9.22949e+00	5.00000e-01
-5.99476e-01	5.00000e-02	-2.91257e-01	5.00000e-02	3.01803e+00	5.00000e-01
-1.50837e+00	5.00000e-02	2.57141e-01	5.00000e-02	8.47365e+00	5.00000e-01
-1.25143e+00	5.00000e-02	2.63403e-01	5.00000e-02	9.26061e+00	5.00000e-01
-1.03641e+00	5.00000e-02	1.27500e-01	5.00000e-02	8.38176e+00	5.00000e-01
-1.72277e+00	5.00000e-02	3.98736e-01	5.00000e-02	9.82748e+00	5.00000e-01
-1.05125e+00	5.00000e-02	1.86646e-01	5.00000e-02	7.76550e+00	5.00000e-01
-1.18563e+00	5.00000e-02	2.04216e-01	5.00000e-02	8.05986e+00	5.00000e-01
-1.25283e+00	5.00000e-02	3.51249e-01	5.00000e-02	8.85819e+00	5.00000e-01
-1.37407e+00	5.00000e-02	3.03454e-01	5.00000e-02	9.69662e+00	5.00000e-01
-1.08230e+00	5.00000e-02	2.16984e-01	5.00000e-02	8.58563e+00	5.00000e-01
-1.21642e+00	5.00000e-02	3.09623e-01	5.00000e-02	8.95557e+00	5.00000e-01
-1.16884e+00	5.00000e-02	1.84401e-01	5.00000e-02	7.59412e+00	5.00000e-01
-1.28006e+00	5.00000e-02	2.27356e-01	5.00000e-02	8.82000e+00	5.00000e-01
-6.40544e-01	5.00000e-02	-1.96475e-01	5.00000e-02	2.77250e+00	5.00000e-01
-1.61922e+00	5.00000e-02	2.98542e-01	5.00000e-02	1.00764e+01	5.00000e-01
-1.75622e+00	5.00000e-02	3.47024e-01	5.00000e-02	8.36340e+00	5.00000e-01
-1.28836e+00	5.00000e-02	2.44537e-01	5.00000e-02	8.56785e+00	5.00000e-01
-1.08901e+00	5.00000e-02	1.14705e-01	5.00000e-02	7.35317e+00	5.00000e-01
-9.54027e-01	5.00000e-02	1.07955e-01	5.00000e-02	7.90383e+00	5.00000e-01
-1.26762e+00	5.00000e-02	3.20022e-01	5.00000e-02	9.35709e+00	5.00000e-01
-4.00906e-01	5.00000e-02	-5.37078e-01	5.00000e-02	1.93501e-01	5.00000e-01
-1.26422e+00	5.00000e-02	2.70904e-01	5.00000e-02	8.26089e+00	5.00000e-01
-1.08436e+00	5.00000e-02	1.02000e-01	5.00000e-02	7.05485e+00	5.00000e-01
-1.05752e+00	5.00000e-02	1.86029e-01	5.00000e-02	6.83242e+00	5.00000e-01
-8.96174e-01	5.00000e-02	4.42063e-04	5.00000e-02	6.08239e+00	5.00000e-01
-7.09846e-01	5.00000e-02	-2.28969e-01	5.00000e-02	1.69709e+00	5.00000e-01
-9.03047e-01	5.00000e-02	-5.77312e-02	5.00000e-02	5.90197e+00	5.00000e-01
-9.73342e-01	5.00000e-02	1.04231e-01	5.00000e-02	6.73297e+00	5.00000e-01
-1.07407e+00	5.00000e-02	1.50789e-01	5.00000e-02	6.78728e+00	5.00000e-01
-1.30809e+00	5.00000e-02	2.74905e-01	5.00000e-02	9.27277e+00	5.00000e-01
-1.55788e+00	5.00000e-02	4.37322e-01	5.00000e-02	9.08426e+00	5.00000e-01
-1.75933e+00	5.00000e-02	4.20559e-01	5.00000e-02	1.04133e+01	5.00000e-01
-1.38021e+00	5.00000e-02	2.16183e-01	5.00000e-02	9.63417e+00	5.00000e-01
-1.19940e+00	5.00000e-02	1.95968e-01	5.00000e-02	9.08148e+00	5.00000e-01
-1.14645e+00	5.00000e-02	2.15496e-01	5.00000e-02	7.73581e+00	5.00000e-01
-1.01718e+00	5.00000e-02	1.54940e-01	5.00000e-02	6.26648e+00	5.00000e-01
-7.72072e-01	5.00000e-02	-2.46278e-01	5.00000e-02	4.33499e+00	5.00000e-01
-1.59562e+00	5.00000e-02	3.92548e-01	5.00000e-02	9.94757e+00	5.00000e-01
-1.70716e+00	5.00000e-02	3.60114e-01	5.00000e-02	9.44428e+00	5.00000e-01
-1.16455e+00	5.00000e-02	2.22251e-01	5.00000e-02	7.81079e+00	5.00000e-01
-1.00915e+00	5.00000e-02	9.22243e-02	5.00000e-02	6.50371e+00	5.00000e-01
-9.15613e-01	5.00000e-02	1.81385e-01	5.00000e-02	6.18234e+00	5.00000e-01
-7.19747e-01	5.00000e-02	-1.19579e-01	5.00000e-02	3.91422e+00	5.00000e-01
-6.06097e-01	5.00000e-02	-3.46357e-01	5.00000e-02	9.86521e-01	5.00000e-01
-1.18671e+00	5.00000e-02	2.70203e-01	5.00000e-02	9.00693e+00	5.00000e-01
-1.23724e+00	5.00000e-02	3.44645e-01	5.00000e-02	8.60634e+00	5.00000e-01
-1.57550e+00	5.00000e-02	2.11471e-01	5.00000e-02	9.34642e+00	5.00000e-01
-9.88474e-01	5.00000e-02	1.12865e-01	5.00000e-02	7.86211e+00	5.00000e-01
-9.32237e-01	5.00000e-02	1.17642e-01	5.00000e-02	8.08563e+00	5.00000e-01
-9.84387e-01	5.00000e-02	4.92281e-02	5.00000e-02	5.73175e+00	5.00000e-01
-1.67845e+00	5.00000e-02	3.85593e-01	5.00000e-02	9.44185e+00	5.00000e-01
-1.16199e+00	5.00000e-02	2.05761e-01	5.00000e-02	8.13285e+00	5.00000e-01
-1.15009e+00	5.00000e-02	1.81207e-01	5.00000e-02	7.55607e+00	5.00000e-01
-1.33853e+00	5.00000e-02	3.08357e-01	5.00000e-02	9.15351e+00	5.00000e-01
-1.60442e+00	5.00000e-02	2.85050e-01	5.00000e-02	9.76981e+00	5.00000e-01
-9.43910e-01	5.00000e-02	-2.69022e-02	5.00000e-02	5.59103e+00	5.00000e-01
-1.73647e+00	5.00000e-02	4.41245e-01	5.00000e-02	1.03051e+01	5.00000e-01
-1.18001e+00	5.00000e-02	2.18344e-01	5.00000e-02	7.72838e+00	5.00000e-01
-1.55662e+00	5.00000e-02	3.86091e-01	5.00000e-02	9.48206e+00	5.00000e-01
-1.15952e+00	5.00000e-02	2.85602e-01	5.00000e-02	8.27275e+00	5.00000e-01
-5.62709e-01	5.00000e-02	-2.98174e-01	5.00000e-02	2.61109e+00	5.00000e-01
-1.10154e+00	5.00000e-02	2.02681e-01	5.00000e-02	8.62263e+00	5.00000e-01
-8.66179e-01	5.00000e-02	-4.43209e-03	5.00000e-02	5.01982e+00	5.00000e-01
-1.66832e+00	5.00000e-02	4.09705e-01	5.00000e-02	9.90576e+00	5.00000e-01
-1.31339e+00	5.00000e-02	3.52758e-01	5.00000e-02	9.03599e+00	5.00000e-01
-1.20798e+00	5.00000e-02	1.59714e-01	5.00000e-02	8.72866e+00	5.00000e-01
-1.19266e+00	5.00000e-02	2.08976e-01	5.00000e-02	8.91200e+00	5.00000e-01
-1.12865e+00	5.00000e-02	1.56498e-01	5.00000e-02	7.53014e+00	5.00000e-01
-1.16703e+00	5.00000e-02	3.32305e-01	5.00000e-02	9.52349e+00	5.00000e-01
-9.71727e-01	5.00000e-02	1.30026e-01	5.00000e-02	6.51918e+00	5.00000e-01
-1.07329e+00	5.00000e-02	2.25178e-01	5.00000e-02	6.83192e+00	5.00000e-01
-1.24581e+00	5.00000e-02	1.67174e-01	5.00000e-02	9.31548e+00	5.00000e-01
-1.22361e+00	5.00000e-02	3.00848e-01	5.00000e-02	8.26312e+00	5.00000e-01
-1.09643e+00	5.00000e-02	2.08972e-01	5.00000e-02	8.15942e+00	5.00000e-01
-1.89393e+00	5.00000e-02	4.36348e-01	5.00000e-02	9.91008e+00	5.00000e-01
-9.28919e-01	5.00000e-02	-2.21688e-03	5.00000e-02	6.19420e+00	5.00000e-01
-1.06792e+00	5.00000e-02	1.37704e-01	5.00000e-02	7.37880e+00	5.00000e-01
-1.03584e+00	5.00000e-02	9.90436e-02	5.00000e-02	7.42122e+00	5.00000e-01
-1.10609e+00	5.00000e-02	1.51803e-01	5.00000e-02	8.22813e+00	5.00000e-01
-1.57865e+00	5.00000e-02	4.64757e-01	5.00000e-02	1.00838e+01	5.00000e-01
-1.19152e+00	5.00000e-02	1.85201e-01	5.00000e-02	7.88722e+00	5.00000e-01
-1.22851e+00	5.00000e-02	1.65198e-01	5.00000e-02	8.17761e+00	5.00000e-01
-1.30641e+00	5.00000e-02	2.48666e-01	5.00000e-02	8.68604e+00	5.00000e-01
-2.04343e+00	5.00000e-02	4.56206e-01	5.00000e-02	1.02683e+01	5.00000e-01
-1.02537e+00	5.00000e-02	1.21149e-01	5.00000e-02	8.27136e+00	5.00000e-01
-1.63673e+00	5.00000e-02	4.17547e-01	5.00000e-02	9.57839e+00	5.00000e-01
-1.02870e+00	5.00000e-02	6.35335e-02	5.00000e-02	7.21152e+00	5.00000e-01
-1.01171e+00	5.00000e-02	1.47441e-01	5.00000e-02	7.24526e+00	5.00000e-01
-1.14306e+00	5.00000e-02	9.52110e-02	5.00000e-02	7.19265e+00	5.00000e-01
-7.21754e-01	5.00000e-02	-2.00559e-01	5.00000e-02	3.15960e+00	5.00000e-01
-1.59518e+00	5.00000e-02	4.56123e-01	5.00000e-02	9.29336e+00	5.00000e-01
-8.78895e-01	5.00000e-02	-1.01215e-01	5.00000e-02	5.72916e+00	5.00000e-01
-1.91753e+00	5.00000e-02	4.70972e-01	5.00000e-02	9.82053e+00	5.00000e-01
-1.14150e+00	5.00000e-02	1.48139e-01	5.00000e-02	7.98046e+00	5.00000e-01
-1.29596e+00	5.00000e-02	3.16180e-01	5.00000e-02	8.85211e+00	5.00000e-01
-1.13342e+00	5.00000e-02	1.53495e-01	5.00000e-02	8.07483e+00	5.00000e-01
-1.21234e+00	5.00000e-02	3.02808e-01	5.00000e-02	8.24815e+00	5.00000e-01
-1.51526e+00	5.00000e-02	4.40406e-01	5.00000e-02	9.80830e+00	5.00000e-01
-2.03505e+00	5.00000e-02	4.42383e-01	5.00000e-02	1.02820e+01	5.00000e-01
-1.19677e+00	5.00000e-02	2.64119e-01	5.00000e-02	8.12211e+00	5.00000e-01
-8.83316e-01	5.00000e-02	4.71256e-02	5.00000e-02	5.88421e+00	5.00000e-01
-1.25547e+00	5.00000e-02	3.10690e-01	5.00000e-02	9.19325e+00	5.00000e-01
-1.50296e+00	5.00000e-02	2.33937e-01	5.00000e-02	8.66689e+00	5.00000e-01
-1.77058e+00	5.00000e-02	3.51191e-01	5.00000e-02	9.71606e+00	5.00000e-01
-1.72876e+00	5.00000e-02	4.62961e-01	5.00000e-02	1.02864e+01	5.00000e-01
-1.42067e+00	5.00000e-02	4.04468e-01	5.00000e-02	9.16211e+00	5.00000e-01
-1.68005e+00	5.00000e-02	3.94795e-01	5.00000e-02	9.98243e+00	5.00000e-01
-1.44146e+00	5.00000e-02	2.88179e-01	5.00000e-02	9.16870e+00	5.00000e-01
-1.76269e+00	5.00000e-02	3.99775e-01	5.00000e-02	9.87439e+00	5.00000e-01
-1.76624e+00	5.00000e-02	3.88602e-01	5.00000e-02	1.07208e+01	5.00000e-01
-8.88786e-01	5.00000e-02	-1.34105e-02	5.00000e-02	5.49414e+00	5.00000e-01
-1.46305e+00	5.00000e-02	3.56893e-01	5.00000e-02	1.05941e+01	5.00000e-01
-1.12769e+00	5.00000e-02	1.07625e-01	5.00000e-02	7.94615e+00	5.00000e-01
-9.65843e-01	5.00000e-02	-4.22290e-02	5.00000e-02	6.49542e+00	5.00000e-01
-1.19486e+00	5.00000e-02	1.94824e-01	5.00000e-02	8.06489e+00	5.00000e-01
-1.60132e+00	5.00000e-02	3.95654e-01	5.00000e-02	9.05808e+00	5.00000e-01
-1.50128e+00	5.00000e-02	2.92983e-01	5.00000e-02	8.97384e+00	5.00000e-01
-1.18989e+00	5.00000e-02	2.57038e-01	5.00000e-02	7.99341e+00	5.00000e-01
-1.15069e+00	5.00000e-02	1.16202e-01	5.00000e-02	6.40385e+00	5.00000e-01
-1.25879e+00	5.00000e-02	3.34923e-01	5.00000e-02	9.01104e+00	5.00000e-01
-9.94539e-01	5.00000e-02	6.35168e-02	5.00000e-02	5.99259e+00	5.00000e-01
-9.95823e-01	5.00000e-02	5.60840e-02	5.00000e-02	6.41364e+00	5.00000e-01
-7.99346e-01	5.00000e-02	4.42838e-02	5.00000e-02	5.34272e+00	5.00000e-01
-1.98063e+00	5.00000e-02	4.88839e-01	5.00000e-02	1.02014e+01	5.00000e-01
-8.99903e-01	5.00000e-02	-6.69061e-03	5.00000e-02	4.44950e+00	5.00000e-01
-1.26857e+00	5.00000e-02	2.52578e-01	5.00000e-02	8.40261e+00	5.00000e-01
-8.00289e-01	5.00000e-02	1.35782e-02	5.00000e-02	5.26898e+00	5.00000e-01
-1.04981e+00	5.00000e-02	1.18701e-01	5.00000e-02	6.73223e+00	5.00000e-01
-5.58993e-01	5.00000e-02	-3.79992e-01	5.00000e-02	2.11151e+00	5.00000e-01
-9.92291e-01	5.00000e-02	9.30871e-02	5.00000e-02	6.26371e+00	5.00000e-01
-1.24278e+00	5.00000e-02	3.74176e-01	5.00000e-02	8.48139e+00	5.00000e-01
-1.12895e+00	5.00000e-02	2.70054e-01	5.00000e-02	8.59085e+00	5.00000e-01
-1.22239e+00	5.00000e-02	1.97625e-01	5.00000e-02	8.03121e+00	5.00000e-01
-1.24955e+00	5.00000e-02	2.29074e-01	5.00000e-02	8.69047e+00	5.00000e-01
-1.35460e+00	5.00000e-02	2.66390e-01	5.00000e-02	9.27705e+00	5.00000e-01
-1.05536e+00	5.00000e-02	1.46416e-01	5.00000e-02	7.99523e+00	5.00000e-01
-1.03447e+00	5.00000e-02	1.71139e-01	5.00000e-02	6.72681e+00	5.00000e-01
-1.39797e+00	5.00000e-02	1.84122e-01	5.00000e-02	8.75982e+00	5.00000e-01
-1.09429e+00	5.00000e-02	2.37747e-01	5.00000e-02	8.28858e+00	5.00000e-01
-1.64557e+00	5.00000e-02	4.15982e-01	5.00000e-02	9.56216e+00	5.00000e-01
-1.61699e+00	5.00000e-02	2.92358e-01	5.00000e-02	1.00859e+01	5.00000e-01
-1.85353e+00	5.00000e-02	3.64121e-01	5.00000e-02	1.01100e+01	5.00000e-01
-6.43633e-01	5.00000e-02	-2.27712e-01	5.00000e-02	3.29884e+00	5.00000e-01
-2.58749e+00	5.00000e-02	4.98778e-01	5.00000e-02	1.05176e+01	5.00000e-01
-1.54009e+00	5.00000e-02	3.56232e-01	5.00000e-02	9.10094e+00	5.00000e-01
-1.07752e+00	5.00000e-02	1.24680e-01	5.00000e-02	7.03385e+00	5.00000e-01
-1.62111e+00	5.00000e-02	3.89370e-01	5.00000e-02	9.62238e+00	5.00000e-01
-9.34335e-01	5.00000e-02	-7.48016e-02	5.00000e-02	5.60630e+00	5.00000e-01
-9.82759e-01	5.00000e-02	1.38538e-01	5.00000e-02	7.62189e+00	5.00000e-01
-7.25154e-01	5.00000e-02	-2.10639e-01	5.00000e-02	3.55341e+00	5.00000e-01
-1.17159e+00	5.00000e-02	2.35234e-01	5.00000e-02	8.36725e+00	5.00000e-01
-1.26081e+00	5.00000e-02	3.15170e-01	5.00000e-02	8.38278e+00	5.00000e-01
-1.15490e+00	5.00000e-02	2.10230e-01	5.00000e-02	8.95353e+00	5.00000e-01
-8.79069e-01	5.00000e-02	-9.11061e-02	5.00000e-02	4.56084e+00	5.00000e-01
-1.20778e+00	5.00000e-02	2.10418e-01	5.00000e-02	8.08344e+00	5.00000e-01
-1.46148e+00	5.00000e-02	3.78104e-01	5.00000e-02	8.57840e+00	5.00000e-01
-9.53654e-01	5.00000e-02	3.55986e-03	5.00000e-02	5.75874e+00	5.00000e-01
-1.20988e+00	5.00000e-02	2.30311e-01	5.00000e-02	8.67454e+00	5.00000e-01
-2.60844e+00	5.00000e-02	3.84594e-01	5.00000e-02	1.04996e+01	5.00000e-01
-1.38715e+00	5.00000e-02	2.97610e-01	5.00000e-02	8.07037e+00	5.00000e-01
-1.30682e+00	5.00000e-02	2.30752e-01	5.00000e-02	8.76269e+00	5.00000e-01
-9.18890e-01	5.00000e-02	-2.19178e-02	5.00000e-02	6.20942e+00	5.00000e-01
-1.15408e+00	5.00000e-02	2.69620e-01	5.00000e-02	7.71759e+00	5.00000e-01
-1.21917e+00	5.00000e-02	2.16951e-01	5.00000e-02	8.22668e+00	5.00000e-01
-1.28574e+00	5.00000e-02	2.06695e-01	5.00000e-02	8.44191e+00	5.00000e-01
-9.67359e-01	5.00000e-02	-6.60807e-02	5.00000e-02	5.76709e+00	5.00000e-01
-7.92454e-01	5.00000e-02	-4.75018e-02	5.00000e-02	3.71223e+00	5.00000e-01
-5.34435e-01	5.00000e-02	-4.18937e-01	5.00000e-02	2.62034e+00	5.00000e-01
-1.25023e+00	5.00000e-02	2.88496e-01	5.00000e-02	8.86669e+00	5.00000e-01
-7.45524e-01	5.00000e-02	-2.53324e-01	5.00000e-02	3.27807e+00	5.00000e-01
-9.90173e-01	5.00000e-02	4.45378e-02	5.00000e-02	6.81565e+00	5.00000e-01
-1.03099e+00	5.00000e-02	1.35377e-01	5.00000e-02	7.42502e+00	5.00000e-01
-1.45980e+00	5.00000e-02	3.78184e-01	5.00000e-02	9.66793e+00	5.00000e-01
-1.48100e+00	5.00000e-02	3.47310e-01	5.00000e-02	8.82899e+00	5.00000e-01
-1.54553e+00	5.00000e-02	3.49588e-01	5.00000e-02	1.01838e+01	5.00000e-01
-7.74857e-01	5.00000e-02	-4.74977e-02	5.00000e-02	4.04470e+00	5.00000e-01
-1.19808e+00	5.00000e-02	3.28334e-01	5.00000e-02	7.75558e+00	5.00000e-01
-1.16052e+00	5.00000e-02	1.91093e-01	5.00000e-02	8.60499e+00	5.00000e-01
-1.13002e+00	5.00000e-02	1.52017e-01	5.00000e-02	9.15294e+00	5.00000e-01
-9.61507e-01	5.00000e-02	1.07899e-01	5.00000e-02	7.28571e+00	5.00000e-01
-9.58339e-01	5.00000e-02	-3.21474e-02	5.00000e-02	6.49095e+00	5.00000e-01
-1.49229e+00	5.00000e-02	2.97044e-01	5.00000e-02	1.03956e+01	5.00000e-01
-1.21153e+00	5.00000e-02	2.60572e-01	5.00000e-02	8.77219e+00	5.00000e-01
-9.71426e-01	5.00000e-02	-2.83877e-02	5.00000e-02	4.90820e+00	5.00000e-01
-1.00061e+00	5.00000e-02	-3.99936e-02	5.00000e-02	6.25010e+00	5.00000e-01
-1.58984e+00	5.00000e-02	3.90199e-01	5.00000e-02	9.67943e+00	5.00000e-01
-1.48860e+00	5.00000e-02	3.89736e-01	5.00000e-02	9.14708e+00	5.00000e-01
-1.38818e+00	5.00000e-02	2.58676e-01	5.00000e-02	8.93148e+00	5.00000e-01
-1.77999e+00	5.00000e-02	4.27445e-01	5.00000e-02	9.44364e+00	5.00000e-01
-1.17091e+00	5.00000e-02	1.87010e-01	5.00000e-02	8.03902e+00	5.00000e-01
-1.55199e+00	5.00000e-02	3.88605e-01	5.00000e-02	9.76648e+00	5.00000e-01
-1.15526e+00	5.00000e-02	1.47094e-01	5.00000e-02	8.26108e+00	5.00000e-01
-1.30373e+00	5.00000e-02	2.70501e-01	5.00000e-02	8.66854e+00	5.00000e-01
-1.08447e+00	5.00000e-02	7.77338e-02	5.00000e-02	7.77493e+00	5.00000e-01
-1.61875e+00	5.00000e-02	4.16896e-01	5.00000e-02	1.01673e+01	5.00000e-01
-6.41854e-01	5.00000e-02	-1.94626e-01	5.00000e-02	2.69614e+00	5.00000e-01
-8.27172e-01	5.00000e-02	-1.95729e-01	5.00000e-02	3.92689e+00	5.00000e-01
-1.21744e+00	5.00000e-02	1.58361e-01	5.00000e-02	8.73144e+00	5.00000e-01
-1.41097e+00	5.00000e-02	2.58970e-01	5.00000e-02	8.85499e+00	5.00000e-01
-1.34120e+00	5.00000e-02	3.49355e-01	5.00000e-02	8.09149e+00	5.00000e-01
-1.16473e+00	5.00000e-02	2.47922e-01	5.00000e-02	8.15105e+00	5.00000e-01
-1.89268e+00	5.00000e-02	3.61876e-01	5.00000e-02	9.47998e+00	5.00000e-01
-9.65099e-01	5.00000e-02	9.44382e-02	5.00000e-02	6.83968e+00	5.00000e-01
-1.20850e+00	5.00000e-02	2.73859e-01	5.00000e-02	9.15691e+00	5.00000e-01
-1.26719e+00	5.00000e-02	2.58138e-01	5.00000e-02	8.93218e+00	5.00000e-01
-9.17191e-01	5.00000e-02	1.30290e-02	5.00000e-02	7.17636e+00	5.00000e-01
-1.04963e+00	5.00000e-02	1.35394e-01	5.00000e-02	7.12904e+00	5.00000e-01
-7.85913e-01	5.00000e-02	-1.79584e-01	5.00000e-02	3.39683e+00	5.00000e-01
-1.28893e+00	5.00000e-02	2.07979e-01	5.00000e-02	9.09870e+00	5.00000e-01
-9.00562e-01	5.00000e-02	-7.17258e-02	5.00000e-02	5.38435e+00	5.00000e-01
-9.82337e-01	5.00000e-02	-5.24738e-03	5.00000e-02	6.21200e+00	5.00000e-01
-1.27057e+00	5.00000e-02	2.27477e-01	5.00000e-02	9.10524e+00	5.00000e-01
-1.10595e+00	5.00000e-02	9.40676e-02	5.00000e-02	7.15473e+00	5.00000e-01
-1.31289e+00	5.00000e-02	3.11855e-01	5.00000e-02	8.11378e+00	5.00000e-01
-8.61255e-01	5.00000e-02	2.83528e-02	5.00000e-02	4.67450e+00	5.00000e-01
-1.65827e+00	5.00000e-02	4.54262e-01	5.00000e-02	9.97305e+00	5.00000e-01
-1.42798e+00	5.00000e-02	3.48869e-01	5.00000e-02	1.02260e+01	5.00000e-01
-1.45287e+00	5.00000e-02	2.79196e-01	5.00000e-02	9.94247e+00	5.00000e-01
-1.26437e+00	5.00000e-02	2.86589e-01	5.00000e-02	8.90814e+00	5.00000e-01
-9.48507e-01	5.00000e-02	1.57460e-01	5.00000e-02	6.14704e+00	5.00000e-01
-1.13020e+00	5.00000e-02	2.80780e-01	5.00000e-02	8.58819e+00	5.00000e-01
-1.14476e+00	5.00000e-02	1.48918e-01	5.00000e-02	8.31336e+00	5.00000e-01
-2.79048e+00	5.00000e-02	3.76685e-01	5.00000e-02	1.02682e+01	5.00000e-01
-1.19873e+00	5.00000e-02	1.88496e-01	5.00000e-02	8.69747e+00	5.00000e-01
-1.81780e+00	5.00000e-02	5.09356e-01	5.00000e-02	9.62471e+00	5.00000e-01
-1.36065e+00	5.00000e-02	2.86728e-01	5.00000e-02	9.49667e+00	5.00000e-01
-7.17750e-01	5.00000e-02	-8.16418e-02	5.00000e-02	4.94822e+00	5.00000e-01
-1.51614e+00	5.00000e-02	3.59163e-01	5.00000e-02	9.18519e+00	5.00000e-01
-8.70386e-01	5.00000e-02	4.44746e-02	5.00000e-02	4.62187e+00	5.00000e-01
-9.76273e-01	5.00000e-02	1.10796e-02	5.00000e-02	6.45608e+00	5.00000e-01
-1.61798e+00	5.00000e-02	2.99237e-01	5.00000e-02	9.83096e+00	5.00000e-01
-1.06834e+00	5.00000e-02	9.50653e-02	5.00000e-02	7.61339e+00	5.00000e-01
-1.56060e+00	5.00000e-02	2.88680e-01	5.00000e-02	9.35429e+00	5.00000e-01
-1.01537e+00	5.00000e-02	9.94506e-02	5.00000e-02	7.26189e+00	5.00000e-01
-9.62111e-01	5.00000e-02	1.62378e-01	5.00000e-02	7.27626e+00	5.00000e-01
-8.84546e-01	5.00000e-02	-4.63403e-03	5.00000e-02	6.50809e+00	5.00000e-01
-1.08238e+00	5.00000e-02	2.58263e-01	5.00000e-02	8.70554e+00	5.00000e-01
-9.52491e-01	5.00000e-02	-6.99370e-02	5.00000e-02	4.50631e+00	5.00000e-01
-1.78972e+00	5.00000e-02	4.72912e-01	5.00000e-02	9.82055e+00	5.00000e-01
-1.28608e+00	5.00000e-02	2.52166e-01	5.00000e-02	9.24714e+00	5.00000e-01
-1.00696e+00	5.00000e-02	1.27698e-02	5.00000e-02	7.27202e+00	5.00000e-01
-1.17120e+00	5.00000e-02	2.89237e-01	5.00000e-02	8.78369e+00	5.00000e-01
-1.44549e+00	5.00000e-02	2.59335e-01	5.00000e-02	9.10329e+00	5.00000e-01
-1.64782e+00	5.00000e-02	3.70680e-01	5.00000e-02	9.44548e+00	5.00000e-01
-9.72650e-01	5.00000e-02	7.16327e-02	5.00000e-02	5.74440e+00	5.00000e-01
-1.15846e+00	5.00000e-02	2.10242e-01	5.00000e-02	8.39197e+00	5.00000e-01
-9.31251e-01	5.00000e-02	4.70033e-02	5.00000e-02	5.28694e+00	5.00000e-01
-1.07243e+00	5.00000e-02	1.27165e-01	5.00000e-02	6.96833e+00	5.00000e-01
-1.21843e+00	5.00000e-02	2.28410e-01	5.00000e-02	8.74772e+00	5.00000e-01
